ant_nb,trial_nb,state_int,next_state_int,action,action_int,reached_goal
45,3,627,651,"(1, 1)",7,False
45,3,651,652,"(1, 0)",0,False
45,3,652,676,"(1, 1)",7,False
45,3,676,699,"(0, 1)",1,False
45,3,699,723,"(1, 1)",7,False
45,3,723,747,"(1, 1)",7,False
45,3,747,770,"(0, 1)",1,False
45,3,770,793,"(0, 1)",1,False
45,3,793,817,"(1, 1)",7,False
45,3,817,840,"(0, 1)",1,False
45,3,840,863,"(0, 1)",1,False
45,3,863,886,"(0, 1)",1,False
45,3,886,909,"(0, 1)",1,False
45,3,909,932,"(0, 1)",1,False
45,3,932,955,"(0, 1)",1,False
45,3,955,979,"(1, 1)",7,False
45,3,979,1002,"(0, 1)",1,False
45,3,1002,1024,"(-1, 1)",5,False
45,3,1024,1047,"(0, 1)",1,False
45,3,1047,1070,"(0, 1)",1,False
45,3,1070,1093,"(0, 1)",1,False
45,3,1093,1116,"(0, 1)",1,False
45,3,1116,1139,"(0, 1)",1,False
45,3,1139,1161,"(-1, 1)",5,False
45,3,1161,1183,"(-1, 1)",5,False
45,3,1183,1206,"(0, 1)",1,True
46,3,75,98,"(0, 1)",1,False
46,3,98,122,"(1, 1)",7,False
46,3,122,145,"(0, 1)",1,False
46,3,145,168,"(0, 1)",1,False
46,3,168,190,"(-1, 1)",5,False
46,3,190,213,"(0, 1)",1,False
46,3,213,237,"(1, 1)",7,False
46,3,237,260,"(0, 1)",1,False
46,3,260,284,"(1, 1)",7,False
46,3,284,308,"(1, 1)",7,False
46,3,308,332,"(1, 1)",7,False
46,3,332,355,"(0, 1)",1,False
46,3,355,378,"(0, 1)",1,False
46,3,378,402,"(1, 1)",7,False
46,3,402,425,"(0, 1)",1,False
46,3,425,448,"(0, 1)",1,False
46,3,448,471,"(0, 1)",1,False
46,3,471,493,"(-1, 1)",5,False
46,3,493,516,"(0, 1)",1,False
46,3,516,540,"(1, 1)",7,False
46,3,540,564,"(1, 1)",7,False
46,3,564,587,"(0, 1)",1,False
46,3,587,586,"(-1, 0)",2,False
46,3,586,585,"(-1, 0)",2,False
46,3,585,584,"(-1, 0)",2,False
46,3,584,606,"(-1, 1)",5,False
46,3,606,605,"(-1, 0)",2,False
46,3,605,604,"(-1, 0)",2,False
46,3,604,627,"(0, 1)",1,False
46,3,627,628,"(1, 0)",0,False
46,3,628,629,"(1, 0)",0,False
46,3,629,628,"(-1, 0)",2,False
46,3,628,627,"(-1, 0)",2,False
46,3,627,626,"(-1, 0)",2,False
46,3,626,649,"(0, 1)",1,False
46,3,649,672,"(0, 1)",1,False
46,3,672,696,"(1, 1)",7,False
46,3,696,719,"(0, 1)",1,False
46,3,719,743,"(1, 1)",7,False
46,3,743,767,"(1, 1)",7,False
46,3,767,791,"(1, 1)",7,False
46,3,791,814,"(0, 1)",1,False
46,3,814,837,"(0, 1)",1,False
46,3,837,860,"(0, 1)",1,False
46,3,860,883,"(0, 1)",1,False
46,3,883,906,"(0, 1)",1,False
46,3,906,929,"(0, 1)",1,False
46,3,929,953,"(1, 1)",7,False
46,3,953,976,"(0, 1)",1,False
46,3,976,998,"(-1, 1)",5,False
46,3,998,997,"(-1, 0)",2,False
46,3,997,1019,"(-1, 1)",5,False
46,3,1019,1018,"(-1, 0)",2,False
46,3,1018,1041,"(0, 1)",1,False
46,3,1041,1065,"(1, 1)",7,False
46,3,1065,1088,"(0, 1)",1,False
46,3,1088,1112,"(1, 1)",7,False
46,3,1112,1113,"(1, 0)",0,False
46,3,1113,1136,"(0, 1)",1,False
46,3,1136,1159,"(0, 1)",1,False
46,3,1159,1183,"(1, 1)",7,False
46,3,1183,1206,"(0, 1)",1,True
47,1,52,76,"(1, 1)",7,False
47,1,76,100,"(1, 1)",7,False
47,1,100,123,"(0, 1)",1,False
47,1,123,147,"(1, 1)",7,False
47,1,147,170,"(0, 1)",1,False
47,1,170,193,"(0, 1)",1,False
47,1,193,216,"(0, 1)",1,False
47,1,216,239,"(0, 1)",1,False
47,1,239,262,"(0, 1)",1,False
47,1,262,285,"(0, 1)",1,False
47,1,285,309,"(1, 1)",7,False
47,1,309,332,"(0, 1)",1,False
47,1,332,354,"(-1, 1)",5,False
47,1,354,377,"(0, 1)",1,False
47,1,377,400,"(0, 1)",1,False
47,1,400,424,"(1, 1)",7,False
47,1,424,447,"(0, 1)",1,False
47,1,447,470,"(0, 1)",1,False
47,1,470,494,"(1, 1)",7,False
47,1,494,517,"(0, 1)",1,False
47,1,517,540,"(0, 1)",1,False
47,1,540,563,"(0, 1)",1,False
47,1,563,585,"(-1, 1)",5,False
47,1,585,608,"(0, 1)",1,False
47,1,608,607,"(-1, 0)",2,False
47,1,607,606,"(-1, 0)",2,False
47,1,606,605,"(-1, 0)",2,False
47,1,605,604,"(-1, 0)",2,False
47,1,604,627,"(0, 1)",1,False
47,1,627,650,"(0, 1)",1,False
47,1,650,673,"(0, 1)",1,False
47,1,673,696,"(0, 1)",1,False
47,1,696,720,"(1, 1)",7,False
47,1,720,743,"(0, 1)",1,False
47,1,743,767,"(1, 1)",7,False
47,1,767,790,"(0, 1)",1,False
47,1,790,814,"(1, 1)",7,False
47,1,814,837,"(0, 1)",1,False
47,1,837,860,"(0, 1)",1,False
47,1,860,883,"(0, 1)",1,False
47,1,883,906,"(0, 1)",1,False
47,1,906,929,"(0, 1)",1,False
47,1,929,952,"(0, 1)",1,False
47,1,952,975,"(0, 1)",1,False
47,1,975,998,"(0, 1)",1,False
47,1,998,1022,"(1, 1)",7,False
47,1,1022,1045,"(0, 1)",1,False
47,1,1045,1068,"(0, 1)",1,False
47,1,1068,1090,"(-1, 1)",5,False
47,1,1090,1113,"(0, 1)",1,False
47,1,1113,1136,"(0, 1)",1,False
47,1,1136,1159,"(0, 1)",1,False
47,1,1159,1182,"(0, 1)",1,False
47,1,1182,1206,"(1, 1)",7,True
48,3,75,99,"(1, 1)",7,False
48,3,99,122,"(0, 1)",1,False
48,3,122,146,"(1, 1)",7,False
48,3,146,147,"(1, 0)",0,False
48,3,147,171,"(1, 1)",7,False
48,3,171,172,"(1, 0)",0,False
48,3,172,196,"(1, 1)",7,False
48,3,196,219,"(0, 1)",1,False
48,3,219,242,"(0, 1)",1,False
48,3,242,266,"(1, 1)",7,False
48,3,266,289,"(0, 1)",1,False
48,3,289,312,"(0, 1)",1,False
48,3,312,336,"(1, 1)",7,False
48,3,336,359,"(0, 1)",1,False
48,3,359,382,"(0, 1)",1,False
48,3,382,405,"(0, 1)",1,False
48,3,405,428,"(0, 1)",1,False
48,3,428,451,"(0, 1)",1,False
48,3,451,474,"(0, 1)",1,False
48,3,474,497,"(0, 1)",1,False
48,3,497,520,"(0, 1)",1,False
48,3,520,543,"(0, 1)",1,False
48,3,543,566,"(0, 1)",1,False
48,3,566,589,"(0, 1)",1,False
48,3,589,612,"(0, 1)",1,False
48,3,612,611,"(-1, 0)",2,False
48,3,611,610,"(-1, 0)",2,False
48,3,610,609,"(-1, 0)",2,False
48,3,609,608,"(-1, 0)",2,False
48,3,608,607,"(-1, 0)",2,False
48,3,607,606,"(-1, 0)",2,False
48,3,606,605,"(-1, 0)",2,False
48,3,605,604,"(-1, 0)",2,False
48,3,604,627,"(0, 1)",1,False
48,3,627,650,"(0, 1)",1,False
48,3,650,674,"(1, 1)",7,False
48,3,674,698,"(1, 1)",7,False
48,3,698,699,"(1, 0)",0,False
48,3,699,723,"(1, 1)",7,False
48,3,723,747,"(1, 1)",7,False
48,3,747,771,"(1, 1)",7,False
48,3,771,795,"(1, 1)",7,False
48,3,795,819,"(1, 1)",7,False
48,3,819,843,"(1, 1)",7,False
48,3,843,867,"(1, 1)",7,False
48,3,867,890,"(0, 1)",1,False
48,3,890,913,"(0, 1)",1,False
48,3,913,936,"(0, 1)",1,False
48,3,936,959,"(0, 1)",1,False
48,3,959,981,"(-1, 1)",5,False
48,3,981,1004,"(0, 1)",1,False
48,3,1004,1027,"(0, 1)",1,False
48,3,1027,1049,"(-1, 1)",5,False
48,3,1049,1072,"(0, 1)",1,False
48,3,1072,1095,"(0, 1)",1,False
48,3,1095,1117,"(-1, 1)",5,False
48,3,1117,1140,"(0, 1)",1,False
48,3,1140,1162,"(-1, 1)",5,False
48,3,1162,1184,"(-1, 1)",5,False
48,3,1184,1207,"(0, 1)",1,False
48,3,1207,1206,"(-1, 0)",2,True
49,1,75,97,"(-1, 1)",5,False
49,1,97,120,"(0, 1)",1,False
49,1,120,142,"(-1, 1)",5,False
49,1,142,164,"(-1, 1)",5,False
49,1,164,187,"(0, 1)",1,False
49,1,187,211,"(1, 1)",7,False
49,1,211,234,"(0, 1)",1,False
49,1,234,258,"(1, 1)",7,False
49,1,258,281,"(0, 1)",1,False
49,1,281,282,"(1, 0)",0,False
49,1,282,306,"(1, 1)",7,False
49,1,306,307,"(1, 0)",0,False
49,1,307,331,"(1, 1)",7,False
49,1,331,332,"(1, 0)",0,False
49,1,332,356,"(1, 1)",7,False
49,1,356,379,"(0, 1)",1,False
49,1,379,402,"(0, 1)",1,False
49,1,402,425,"(0, 1)",1,False
49,1,425,448,"(0, 1)",1,False
49,1,448,471,"(0, 1)",1,False
49,1,471,495,"(1, 1)",7,False
49,1,495,518,"(0, 1)",1,False
49,1,518,541,"(0, 1)",1,False
49,1,541,564,"(0, 1)",1,False
49,1,564,587,"(0, 1)",1,False
49,1,587,610,"(0, 1)",1,False
49,1,610,609,"(-1, 0)",2,False
49,1,609,608,"(-1, 0)",2,False
49,1,608,607,"(-1, 0)",2,False
49,1,607,606,"(-1, 0)",2,False
49,1,606,605,"(-1, 0)",2,False
49,1,605,604,"(-1, 0)",2,False
49,1,604,627,"(0, 1)",1,False
49,1,627,628,"(1, 0)",0,False
49,1,628,629,"(1, 0)",0,False
49,1,629,630,"(1, 0)",0,False
49,1,630,631,"(1, 0)",0,False
49,1,631,632,"(1, 0)",0,False
49,1,632,633,"(1, 0)",0,False
49,1,633,632,"(-1, 0)",2,False
49,1,632,631,"(-1, 0)",2,False
49,1,631,630,"(-1, 0)",2,False
49,1,630,629,"(-1, 0)",2,False
49,1,629,628,"(-1, 0)",2,False
49,1,628,627,"(-1, 0)",2,False
49,1,627,626,"(-1, 0)",2,False
49,1,626,649,"(0, 1)",1,False
49,1,649,672,"(0, 1)",1,False
49,1,672,696,"(1, 1)",7,False
49,1,696,719,"(0, 1)",1,False
49,1,719,743,"(1, 1)",7,False
49,1,743,766,"(0, 1)",1,False
49,1,766,789,"(0, 1)",1,False
49,1,789,813,"(1, 1)",7,False
49,1,813,814,"(1, 0)",0,False
49,1,814,838,"(1, 1)",7,False
49,1,838,862,"(1, 1)",7,False
49,1,862,886,"(1, 1)",7,False
49,1,886,887,"(1, 0)",0,False
49,1,887,910,"(0, 1)",1,False
49,1,910,933,"(0, 1)",1,False
49,1,933,956,"(0, 1)",1,False
49,1,956,979,"(0, 1)",1,False
49,1,979,1002,"(0, 1)",1,False
49,1,1002,1024,"(-1, 1)",5,False
49,1,1024,1047,"(0, 1)",1,False
49,1,1047,1069,"(-1, 1)",5,False
49,1,1069,1091,"(-1, 1)",5,False
49,1,1091,1114,"(0, 1)",1,False
49,1,1114,1137,"(0, 1)",1,False
49,1,1137,1160,"(0, 1)",1,False
49,1,1160,1183,"(0, 1)",1,False
49,1,1183,1206,"(0, 1)",1,True
50,1,77,100,"(0, 1)",1,False
50,1,100,123,"(0, 1)",1,False
50,1,123,147,"(1, 1)",7,False
50,1,147,171,"(1, 1)",7,False
50,1,171,194,"(0, 1)",1,False
50,1,194,217,"(0, 1)",1,False
50,1,217,240,"(0, 1)",1,False
50,1,240,263,"(0, 1)",1,False
50,1,263,286,"(0, 1)",1,False
50,1,286,310,"(1, 1)",7,False
50,1,310,333,"(0, 1)",1,False
50,1,333,356,"(0, 1)",1,False
50,1,356,379,"(0, 1)",1,False
50,1,379,402,"(0, 1)",1,False
50,1,402,425,"(0, 1)",1,False
50,1,425,448,"(0, 1)",1,False
50,1,448,471,"(0, 1)",1,False
50,1,471,493,"(-1, 1)",5,False
50,1,493,516,"(0, 1)",1,False
50,1,516,539,"(0, 1)",1,False
50,1,539,562,"(0, 1)",1,False
50,1,562,586,"(1, 1)",7,False
50,1,586,609,"(0, 1)",1,False
50,1,609,608,"(-1, 0)",2,False
50,1,608,607,"(-1, 0)",2,False
50,1,607,606,"(-1, 0)",2,False
50,1,606,605,"(-1, 0)",2,False
50,1,605,604,"(-1, 0)",2,False
50,1,604,627,"(0, 1)",1,False
50,1,627,626,"(-1, 0)",2,False
50,1,626,650,"(1, 1)",7,False
50,1,650,673,"(0, 1)",1,False
50,1,673,695,"(-1, 1)",5,False
50,1,695,694,"(-1, 0)",2,False
50,1,694,718,"(1, 1)",7,False
50,1,718,719,"(1, 0)",0,False
50,1,719,742,"(0, 1)",1,False
50,1,742,765,"(0, 1)",1,False
50,1,765,787,"(-1, 1)",5,False
50,1,787,810,"(0, 1)",1,False
50,1,810,811,"(1, 0)",0,False
50,1,811,812,"(1, 0)",0,False
50,1,812,835,"(0, 1)",1,False
50,1,835,858,"(0, 1)",1,False
50,1,858,881,"(0, 1)",1,False
50,1,881,903,"(-1, 1)",5,False
50,1,903,925,"(-1, 1)",5,False
50,1,925,949,"(1, 1)",7,False
50,1,949,973,"(1, 1)",7,False
50,1,973,996,"(0, 1)",1,False
50,1,996,1019,"(0, 1)",1,False
50,1,1019,1042,"(0, 1)",1,False
50,1,1042,1065,"(0, 1)",1,False
50,1,1065,1087,"(-1, 1)",5,False
50,1,1087,1110,"(0, 1)",1,False
50,1,1110,1133,"(0, 1)",1,False
50,1,1133,1156,"(0, 1)",1,False
50,1,1156,1179,"(0, 1)",1,False
50,1,1179,1202,"(0, 1)",1,False
50,1,1202,1203,"(1, 0)",0,False
50,1,1203,1204,"(1, 0)",0,False
50,1,1204,1205,"(1, 0)",0,False
50,1,1205,1206,"(1, 0)",0,True
51,3,52,75,"(0, 1)",1,False
51,3,75,99,"(1, 1)",7,False
51,3,99,122,"(0, 1)",1,False
51,3,122,145,"(0, 1)",1,False
51,3,145,169,"(1, 1)",7,False
51,3,169,192,"(0, 1)",1,False
51,3,192,215,"(0, 1)",1,False
51,3,215,239,"(1, 1)",7,False
51,3,239,262,"(0, 1)",1,False
51,3,262,285,"(0, 1)",1,False
51,3,285,308,"(0, 1)",1,False
51,3,308,331,"(0, 1)",1,False
51,3,331,354,"(0, 1)",1,False
51,3,354,376,"(-1, 1)",5,False
51,3,376,399,"(0, 1)",1,False
51,3,399,422,"(0, 1)",1,False
51,3,422,445,"(0, 1)",1,False
51,3,445,468,"(0, 1)",1,False
51,3,468,491,"(0, 1)",1,False
51,3,491,514,"(0, 1)",1,False
51,3,514,537,"(0, 1)",1,False
51,3,537,560,"(0, 1)",1,False
51,3,560,582,"(-1, 1)",5,False
51,3,582,605,"(0, 1)",1,False
51,3,605,604,"(-1, 0)",2,False
51,3,604,627,"(0, 1)",1,False
51,3,627,651,"(1, 1)",7,False
51,3,651,674,"(0, 1)",1,False
51,3,674,697,"(0, 1)",1,False
51,3,697,720,"(0, 1)",1,False
51,3,720,743,"(0, 1)",1,False
51,3,743,766,"(0, 1)",1,False
51,3,766,789,"(0, 1)",1,False
51,3,789,812,"(0, 1)",1,False
51,3,812,835,"(0, 1)",1,False
51,3,835,858,"(0, 1)",1,False
51,3,858,881,"(0, 1)",1,False
51,3,881,904,"(0, 1)",1,False
51,3,904,927,"(0, 1)",1,False
51,3,927,950,"(0, 1)",1,False
51,3,950,973,"(0, 1)",1,False
51,3,973,996,"(0, 1)",1,False
51,3,996,1019,"(0, 1)",1,False
51,3,1019,1042,"(0, 1)",1,False
51,3,1042,1065,"(0, 1)",1,False
51,3,1065,1088,"(0, 1)",1,False
51,3,1088,1111,"(0, 1)",1,False
51,3,1111,1135,"(1, 1)",7,False
51,3,1135,1158,"(0, 1)",1,False
51,3,1158,1182,"(1, 1)",7,False
51,3,1182,1206,"(1, 1)",7,True
52,1,99,123,"(1, 1)",7,False
52,1,123,146,"(0, 1)",1,False
52,1,146,169,"(0, 1)",1,False
52,1,169,193,"(1, 1)",7,False
52,1,193,216,"(0, 1)",1,False
52,1,216,239,"(0, 1)",1,False
52,1,239,262,"(0, 1)",1,False
52,1,262,285,"(0, 1)",1,False
52,1,285,308,"(0, 1)",1,False
52,1,308,332,"(1, 1)",7,False
52,1,332,355,"(0, 1)",1,False
52,1,355,378,"(0, 1)",1,False
52,1,378,401,"(0, 1)",1,False
52,1,401,424,"(0, 1)",1,False
52,1,424,447,"(0, 1)",1,False
52,1,447,470,"(0, 1)",1,False
52,1,470,493,"(0, 1)",1,False
52,1,493,516,"(0, 1)",1,False
52,1,516,539,"(0, 1)",1,False
52,1,539,562,"(0, 1)",1,False
52,1,562,585,"(0, 1)",1,False
52,1,585,608,"(0, 1)",1,False
52,1,608,607,"(-1, 0)",2,False
52,1,607,606,"(-1, 0)",2,False
52,1,606,605,"(-1, 0)",2,False
52,1,605,604,"(-1, 0)",2,False
52,1,604,627,"(0, 1)",1,False
52,1,627,626,"(-1, 0)",2,False
52,1,626,649,"(0, 1)",1,False
52,1,649,672,"(0, 1)",1,False
52,1,672,696,"(1, 1)",7,False
52,1,696,720,"(1, 1)",7,False
52,1,720,721,"(1, 0)",0,False
52,1,721,745,"(1, 1)",7,False
52,1,745,769,"(1, 1)",7,False
52,1,769,792,"(0, 1)",1,False
52,1,792,815,"(0, 1)",1,False
52,1,815,838,"(0, 1)",1,False
52,1,838,861,"(0, 1)",1,False
52,1,861,884,"(0, 1)",1,False
52,1,884,907,"(0, 1)",1,False
52,1,907,930,"(0, 1)",1,False
52,1,930,954,"(1, 1)",7,False
52,1,954,977,"(0, 1)",1,False
52,1,977,1000,"(0, 1)",1,False
52,1,1000,1023,"(0, 1)",1,False
52,1,1023,1045,"(-1, 1)",5,False
52,1,1045,1068,"(0, 1)",1,False
52,1,1068,1091,"(0, 1)",1,False
52,1,1091,1114,"(0, 1)",1,False
52,1,1114,1137,"(0, 1)",1,False
52,1,1137,1160,"(0, 1)",1,False
52,1,1160,1183,"(0, 1)",1,False
52,1,1183,1206,"(0, 1)",1,True
53,15,76,100,"(1, 1)",7,False
53,15,100,124,"(1, 1)",7,False
53,15,124,147,"(0, 1)",1,False
53,15,147,170,"(0, 1)",1,False
53,15,170,193,"(0, 1)",1,False
53,15,193,217,"(1, 1)",7,False
53,15,217,241,"(1, 1)",7,False
53,15,241,264,"(0, 1)",1,False
53,15,264,287,"(0, 1)",1,False
53,15,287,310,"(0, 1)",1,False
53,15,310,334,"(1, 1)",7,False
53,15,334,358,"(1, 1)",7,False
53,15,358,382,"(1, 1)",7,False
53,15,382,405,"(0, 1)",1,False
53,15,405,428,"(0, 1)",1,False
53,15,428,452,"(1, 1)",7,False
53,15,452,475,"(0, 1)",1,False
53,15,475,499,"(1, 1)",7,False
53,15,499,523,"(1, 1)",7,False
53,15,523,546,"(0, 1)",1,False
53,15,546,569,"(0, 1)",1,False
53,15,569,593,"(1, 1)",7,False
53,15,593,616,"(0, 1)",1,False
53,15,616,615,"(-1, 0)",2,False
53,15,615,614,"(-1, 0)",2,False
53,15,614,613,"(-1, 0)",2,False
53,15,613,612,"(-1, 0)",2,False
53,15,612,611,"(-1, 0)",2,False
53,15,611,610,"(-1, 0)",2,False
53,15,610,609,"(-1, 0)",2,False
53,15,609,608,"(-1, 0)",2,False
53,15,608,607,"(-1, 0)",2,False
53,15,607,606,"(-1, 0)",2,False
53,15,606,605,"(-1, 0)",2,False
53,15,605,604,"(-1, 0)",2,False
53,15,604,627,"(0, 1)",1,False
53,15,627,628,"(1, 0)",0,False
53,15,628,629,"(1, 0)",0,False
53,15,629,630,"(1, 0)",0,False
53,15,630,631,"(1, 0)",0,False
53,15,631,632,"(1, 0)",0,False
53,15,632,633,"(1, 0)",0,False
53,15,633,634,"(1, 0)",0,False
53,15,634,635,"(1, 0)",0,False
53,15,635,659,"(1, 1)",7,False
53,15,659,660,"(1, 0)",0,False
53,15,660,684,"(1, 1)",7,False
53,15,684,685,"(1, 0)",0,False
53,15,685,708,"(0, 1)",1,False
53,15,708,731,"(0, 1)",1,False
53,15,731,754,"(0, 1)",1,False
53,15,754,776,"(-1, 1)",5,False
53,15,776,798,"(-1, 1)",5,False
53,15,798,821,"(0, 1)",1,False
53,15,821,844,"(0, 1)",1,False
53,15,844,866,"(-1, 1)",5,False
53,15,866,889,"(0, 1)",1,False
53,15,889,912,"(0, 1)",1,False
53,15,912,934,"(-1, 1)",5,False
53,15,934,957,"(0, 1)",1,False
53,15,957,980,"(0, 1)",1,False
53,15,980,1003,"(0, 1)",1,False
53,15,1003,1025,"(-1, 1)",5,False
53,15,1025,1048,"(0, 1)",1,False
53,15,1048,1071,"(0, 1)",1,False
53,15,1071,1093,"(-1, 1)",5,False
53,15,1093,1116,"(0, 1)",1,False
53,15,1116,1139,"(0, 1)",1,False
53,15,1139,1162,"(0, 1)",1,False
53,15,1162,1185,"(0, 1)",1,False
53,15,1185,1207,"(-1, 1)",5,False
53,15,1207,1206,"(-1, 0)",2,True
54,6,52,75,"(0, 1)",1,False
54,6,75,98,"(0, 1)",1,False
54,6,98,121,"(0, 1)",1,False
54,6,121,144,"(0, 1)",1,False
54,6,144,167,"(0, 1)",1,False
54,6,167,190,"(0, 1)",1,False
54,6,190,213,"(0, 1)",1,False
54,6,213,236,"(0, 1)",1,False
54,6,236,259,"(0, 1)",1,False
54,6,259,282,"(0, 1)",1,False
54,6,282,305,"(0, 1)",1,False
54,6,305,329,"(1, 1)",7,False
54,6,329,352,"(0, 1)",1,False
54,6,352,375,"(0, 1)",1,False
54,6,375,398,"(0, 1)",1,False
54,6,398,421,"(0, 1)",1,False
54,6,421,444,"(0, 1)",1,False
54,6,444,467,"(0, 1)",1,False
54,6,467,489,"(-1, 1)",5,False
54,6,489,512,"(0, 1)",1,False
54,6,512,535,"(0, 1)",1,False
54,6,535,559,"(1, 1)",7,False
54,6,559,582,"(0, 1)",1,False
54,6,582,605,"(0, 1)",1,False
54,6,605,604,"(-1, 0)",2,False
54,6,604,627,"(0, 1)",1,False
54,6,627,651,"(1, 1)",7,False
54,6,651,674,"(0, 1)",1,False
54,6,674,697,"(0, 1)",1,False
54,6,697,720,"(0, 1)",1,False
54,6,720,743,"(0, 1)",1,False
54,6,743,766,"(0, 1)",1,False
54,6,766,789,"(0, 1)",1,False
54,6,789,812,"(0, 1)",1,False
54,6,812,835,"(0, 1)",1,False
54,6,835,859,"(1, 1)",7,False
54,6,859,882,"(0, 1)",1,False
54,6,882,906,"(1, 1)",7,False
54,6,906,929,"(0, 1)",1,False
54,6,929,953,"(1, 1)",7,False
54,6,953,976,"(0, 1)",1,False
54,6,976,999,"(0, 1)",1,False
54,6,999,1022,"(0, 1)",1,False
54,6,1022,1045,"(0, 1)",1,False
54,6,1045,1068,"(0, 1)",1,False
54,6,1068,1091,"(0, 1)",1,False
54,6,1091,1113,"(-1, 1)",5,False
54,6,1113,1136,"(0, 1)",1,False
54,6,1136,1159,"(0, 1)",1,False
54,6,1159,1182,"(0, 1)",1,False
54,6,1182,1205,"(0, 1)",1,False
54,6,1205,1206,"(1, 0)",0,True
55,2,51,74,"(0, 1)",1,False
55,2,74,96,"(-1, 1)",5,False
55,2,96,119,"(0, 1)",1,False
55,2,119,142,"(0, 1)",1,False
55,2,142,165,"(0, 1)",1,False
55,2,165,188,"(0, 1)",1,False
55,2,188,211,"(0, 1)",1,False
55,2,211,235,"(1, 1)",7,False
55,2,235,258,"(0, 1)",1,False
55,2,258,281,"(0, 1)",1,False
55,2,281,304,"(0, 1)",1,False
55,2,304,328,"(1, 1)",7,False
55,2,328,351,"(0, 1)",1,False
55,2,351,374,"(0, 1)",1,False
55,2,374,397,"(0, 1)",1,False
55,2,397,420,"(0, 1)",1,False
55,2,420,443,"(0, 1)",1,False
55,2,443,466,"(0, 1)",1,False
55,2,466,489,"(0, 1)",1,False
55,2,489,512,"(0, 1)",1,False
55,2,512,535,"(0, 1)",1,False
55,2,535,558,"(0, 1)",1,False
55,2,558,580,"(-1, 1)",5,False
55,2,580,603,"(0, 1)",1,False
55,2,603,626,"(0, 1)",1,False
55,2,626,650,"(1, 1)",7,False
55,2,650,673,"(0, 1)",1,False
55,2,673,696,"(0, 1)",1,False
55,2,696,719,"(0, 1)",1,False
55,2,719,742,"(0, 1)",1,False
55,2,742,764,"(-1, 1)",5,False
55,2,764,787,"(0, 1)",1,False
55,2,787,811,"(1, 1)",7,False
55,2,811,835,"(1, 1)",7,False
55,2,835,858,"(0, 1)",1,False
55,2,858,881,"(0, 1)",1,False
55,2,881,904,"(0, 1)",1,False
55,2,904,927,"(0, 1)",1,False
55,2,927,949,"(-1, 1)",5,False
55,2,949,972,"(0, 1)",1,False
55,2,972,995,"(0, 1)",1,False
55,2,995,1018,"(0, 1)",1,False
55,2,1018,1041,"(0, 1)",1,False
55,2,1041,1064,"(0, 1)",1,False
55,2,1064,1088,"(1, 1)",7,False
55,2,1088,1111,"(0, 1)",1,False
55,2,1111,1134,"(0, 1)",1,False
55,2,1134,1157,"(0, 1)",1,False
55,2,1157,1180,"(0, 1)",1,False
55,2,1180,1203,"(0, 1)",1,False
55,2,1203,1204,"(1, 0)",0,False
55,2,1204,1205,"(1, 0)",0,False
55,2,1205,1206,"(1, 0)",0,True
56,3,7,30,"(0, 1)",1,False
56,3,30,54,"(1, 1)",7,False
56,3,54,77,"(0, 1)",1,False
56,3,77,101,"(1, 1)",7,False
56,3,101,124,"(0, 1)",1,False
56,3,124,148,"(1, 1)",7,False
56,3,148,171,"(0, 1)",1,False
56,3,171,195,"(1, 1)",7,False
56,3,195,219,"(1, 1)",7,False
56,3,219,242,"(0, 1)",1,False
56,3,242,265,"(0, 1)",1,False
56,3,265,289,"(1, 1)",7,False
56,3,289,312,"(0, 1)",1,False
56,3,312,335,"(0, 1)",1,False
56,3,335,358,"(0, 1)",1,False
56,3,358,381,"(0, 1)",1,False
56,3,381,404,"(0, 1)",1,False
56,3,404,427,"(0, 1)",1,False
56,3,427,450,"(0, 1)",1,False
56,3,450,472,"(-1, 1)",5,False
56,3,472,495,"(0, 1)",1,False
56,3,495,519,"(1, 1)",7,False
56,3,519,542,"(0, 1)",1,False
56,3,542,564,"(-1, 1)",5,False
56,3,564,586,"(-1, 1)",5,False
56,3,586,610,"(1, 1)",7,False
56,3,610,609,"(-1, 0)",2,False
56,3,609,608,"(-1, 0)",2,False
56,3,608,607,"(-1, 0)",2,False
56,3,607,606,"(-1, 0)",2,False
56,3,606,605,"(-1, 0)",2,False
56,3,605,604,"(-1, 0)",2,False
56,3,604,627,"(0, 1)",1,False
56,3,627,650,"(0, 1)",1,False
56,3,650,673,"(0, 1)",1,False
56,3,673,696,"(0, 1)",1,False
56,3,696,719,"(0, 1)",1,False
56,3,719,743,"(1, 1)",7,False
56,3,743,766,"(0, 1)",1,False
56,3,766,790,"(1, 1)",7,False
56,3,790,791,"(1, 0)",0,False
56,3,791,792,"(1, 0)",0,False
56,3,792,793,"(1, 0)",0,False
56,3,793,794,"(1, 0)",0,False
56,3,794,818,"(1, 1)",7,False
56,3,818,819,"(1, 0)",0,False
56,3,819,842,"(0, 1)",1,False
56,3,842,865,"(0, 1)",1,False
56,3,865,888,"(0, 1)",1,False
56,3,888,911,"(0, 1)",1,False
56,3,911,934,"(0, 1)",1,False
56,3,934,958,"(1, 1)",7,False
56,3,958,981,"(0, 1)",1,False
56,3,981,1003,"(-1, 1)",5,False
56,3,1003,1026,"(0, 1)",1,False
56,3,1026,1049,"(0, 1)",1,False
56,3,1049,1072,"(0, 1)",1,False
56,3,1072,1095,"(0, 1)",1,False
56,3,1095,1119,"(1, 1)",7,False
